timeStamp,userID,targetApp,eventType,url,content,target.workbookName,target.sheetName,target.id,target.className,target.tagName,target.type,target.name,target.value,target.innerText,target.checked,target.href,target.option,target.title,target.innerHTML
2020-01-07T22:57:56.199Z,eleeder,Excel,copyRange,,"Student ID\tApplication ID\tFamily Name\tAvailability Year\tStudy Package Title\tIs A Potential Duplicate\tPotential Duplicate Student ID\tConsolidated\tCitizenship\r\n1132648\t573436\tTAI\t2020\tMaster of Philosophy - MDHS (Biomedical Science)\tN\t\tN\tTemporary Entry Permit\r\n1179194\t573301\tNGUYEN NHAT DANG KHOA\t2020\tDoctor of Philosophy - Engineering\tN\t\tN\tTemporary Entry Permit\r\n1178795\t572773\tLekgowe\t2020\tDoctor of Philosophy - Law\tN\t\tN\tTemporary Entry Permit\r\n1178315\t572579\tShao\t2020\tDoctor of Philosophy - Science\tN\t\tN\tAustralian\r\n1178629\t572575\tXu\t2020\tDoctor of Philosophy - Engineering\tN\t\tN\tTemporary Entry Permit\r\n1177004\t572527\tbell\t2020\tDoctor of Philosophy - Medicine, Dentistry and Health Sciences\tN\t\tN\tAustralian\r\n1178289\t572133\tHuan\t2020\tDoctor of Philosophy - Business and Economics\tN\t\tN\tTemporary Entry Permit\r\n1178272\t572127\tMU\t2020\tDoctor of Philosophy - Agricultural Sciences\tN\t\tN\tOverseas Student Residing Overseas\r\n1151564\t572119\tBlanche\t2020\tDoctor of Philosophy - Business and Economics\tN\t\tN\tTemporary Entry Permit\r\n1178261\t572088\tDzomeda\t2020\tDoctor of Philosophy - Business and Economics\tY\t\tN\tTemporary Entry Permit\r\n1178227\t572048\tJI\t2020\tDoctor of Philosophy - Business and Economics\tY\t\tN\tTemporary Entry Permit\r\n1177683\t572037\tJafarpour\t2020\tDoctor of Philosophy - Engineering\tN\t\tN\tTemporary Entry Permit\r\n1178187\t572000\tOlarewaju\t2020\tDoctor of Philosophy - Business and Economics\tN\t\tN\tTemporary Entry Permit\r\n799358\t571996\tCai\t2020\tDoctor of Philosophy - Agricultural Sciences\tN\t\tN\tTemporary Entry Permit\r\n1178179\t571991\tZhang\t2020\tDoctor of Philosophy - Business and Economics\tN\t\tN\tTemporary Entry Permit\r\n1177800\t571981\tWeeramanthrie\t2020\tDoctor of Philosophy - Engineering\tN\t\tN\tTemporary Entry Permit\r\n1178042\t571810\tLi\t2020\tDoctor of Philosophy - Science\tN\t\tN\tTemporary Entry Permit\r\n1177888\t571639\tRaslan\t2021\tDoctor of Philosophy - Architecture, Building and Planning\tN\t\tN\tTemporary Entry Permit\r\n1175403\t571226\tGodson Amamoo\t2020\tDoctor of Philosophy - Business and Economics\tN\t\tN\tTemporary Entry Permit\r\n1176292\t570489\tAarabi\t2020\tDoctor of Philosophy - Medicine, Dentistry and Health Sciences\tN\t\tN\tTemporary Entry Permit\r\n1153918\t570419\tLi\t2020\tDoctor of Philosophy - Engineering\tN\t\tN\tTemporary Entry Permit\r\n1176044\t569376\tChandravarnan\t2020\tDoctor of Philosophy - Agricultural Sciences\tY\t\tN\tTemporary Entry Permit\r\n1174929\t567762\tMiandari Hossein\t2020\tDoctor of Philosophy - Business and Economics\tN\t\tN\tTemporary Entry Permit\r\n1173732\t565452\tChen\t2020\tDoctor of Philosophy - Business and Economics\tN\t\tN\tTemporary Entry Permit\r\n1169887\t561846\tSteinberg\t2021\tDoctor of Philosophy - Medicine, Dentistry and Health Sciences\tY\t\tN\tAustralian\r\n955343\t560605\tMa\t2020\tDoctor of Philosophy - Business and Economics\tN\t\tN\tTemporary Entry Permit\r\n1162160\t555393\tElmzzahi\t2020\tDoctor of Philosophy - Medicine, Dentistry and Health Sciences\tY\t\tN\tTemporary Entry Permit\r\n1160771\t549015\tHidayat\t2020\tDoctor of Philosophy - Law\tN\t\tN\tTemporary Entry Permit\r\n1155601\t547267\tXie\t2020\tDoctor of Philosophy - Engineering\tN\t\tN\tTemporary Entry Permit\r\n1143704\t522979\tGholami\t2020\tDoctor of Philosophy - Science\tN\t\tN\tTemporary Entry Permit\r\n1142938\t521593\tMUTANGIRA\t2020\tDoctor of Philosophy - Education\tN\t\tN\tTemporary Entry Permit\r\n1142938\t521593\tMUTANGIRA\t2020\tDoctor of Education\tN\t\tN\tTemporary Entry Permit",Application Contents.xlsx,Sheet1,A1:I33,,,,,"[[Student ID"";""Application ID"";""Family Name"";""Availability Year"";""Study Package Title"";""Is A Potential Duplicate"";""Potential Duplicate Student ID"";""Consolidated"";""Citizenship""];[""1132648"";573436;""TAI"";""2020"";""Master of Philosophy - MDHS (Biomedical Science)"";""N"";"""";""N"";""Temporary Entry Permit""];[""1179194"";573301;""NGUYEN NHAT DANG KHOA"";""2020"";""Doctor of Philosophy - Engineering"";""N"";"""";""N"";""Temporary Entry Permit""];[""1178795"";572773;""Lekgowe"";""2020"";""Doctor of Philosophy - Law"";""N"";"""";""N"";""Temporary Entry Permit""];[""1178315"";572579;""Shao"";""2020"";""Doctor of Philosophy - Science"";""N"";"""";""N"";""Australian""];[""1178629"";572575;""Xu"";""2020"";""Doctor of Philosophy - Engineering"";""N"";"""";""N"";""Temporary Entry Permit""];[""1177004"";572527;""bell"";""2020"";""""""""""Doctor of Philosophy - Medicine; Dentistry and Health Sciences"""""""""";""N"";"""";""N"";""Australian""];[""1178289"";572133;""Huan"";""2020"";""Doctor of Philosophy - Business and Economics"";""N"";"""";""N"";""Temporary Entry Permit""];[""1178272"";572127;""MU"";""2020"";""Doctor of Philosophy - Agricultural Sciences"";""N"";"""";""N"";""Overseas Student Residing Overseas""];[""1151564"";572119;""Blanche"";""2020"";""Doctor of Philosophy - Business and Economics"";""N"";"""";""N"";""Temporary Entry Permit""];[""1178261"";572088;""Dzomeda"";""2020"";""Doctor of Philosophy - Business and Economics"";""Y"";"""";""N"";""Temporary Entry Permit""];[""1178227"";572048;""JI"";""2020"";""Doctor of Philosophy - Business and Economics"";""Y"";"""";""N"";""Temporary Entry Permit""];[""1177683"";572037;""Jafarpour"";""2020"";""Doctor of Philosophy - Engineering"";""N"";"""";""N"";""Temporary Entry Permit""];[""1178187"";572000;""Olarewaju"";""2020"";""Doctor of Philosophy - Business and Economics"";""N"";"""";""N"";""Temporary Entry Permit""];[""799358"";571996;""Cai"";""2020"";""Doctor of Philosophy - Agricultural Sciences"";""N"";"""";""N"";""Temporary Entry Permit""];[""1178179"";571991;""Zhang"";""2020"";""Doctor of Philosophy - Business and Economics"";""N"";"""";""N"";""Temporary Entry Permit""];[""1177800"";571981;""Weeramanthrie"";""2020"";""Doctor of Philosophy - Engineering"";""N"";"""";""N"";""Temporary Entry Permit""];[""1178042"";571810;""Li"";""2020"";""Doctor of Philosophy - Science"";""N"";"""";""N"";""Temporary Entry Permit""];[""1177888"";571639;""Raslan"";""2021"";""""""""""Doctor of Philosophy - Architecture; Building and Planning"""""""""";""N"";"""";""N"";""Temporary Entry Permit""];[""1175403"";571226;""Godson Amamoo"";""2020"";""Doctor of Philosophy - Business and Economics"";""N"";"""";""N"";""Temporary Entry Permit""];[""1176292"";570489;""Aarabi"";""2020"";""""""""""Doctor of Philosophy - Medicine; Dentistry and Health Sciences"""""""""";""N"";"""";""N"";""Temporary Entry Permit""];[""1153918"";570419;""Li"";""2020"";""Doctor of Philosophy - Engineering"";""N"";"""";""N"";""Temporary Entry Permit""];[""1176044"";569376;""Chandravarnan"";""2020"";""Doctor of Philosophy - Agricultural Sciences"";""Y"";"""";""N"";""Temporary Entry Permit""];[""1174929"";567762;""Miandari Hossein"";""2020"";""Doctor of Philosophy - Business and Economics"";""N"";"""";""N"";""Temporary Entry Permit""];[""1173732"";565452;""Chen"";""2020"";""Doctor of Philosophy - Business and Economics"";""N"";"""";""N"";""Temporary Entry Permit""];[""1169887"";561846;""Steinberg"";""2021"";""""""""""Doctor of Philosophy - Medicine; Dentistry and Health Sciences"""""""""";""Y"";"""";""N"";""Australian""];[""955343"";560605;""Ma"";""2020"";""Doctor of Philosophy - Business and Economics"";""N"";"""";""N"";""Temporary Entry Permit""];[""1162160"";555393;""Elmzzahi"";""2020"";""""""""""Doctor of Philosophy - Medicine; Dentistry and Health Sciences"""""""""";""Y"";"""";""N"";""Temporary Entry Permit""];[""1160771"";549015;""Hidayat"";""2020"";""Doctor of Philosophy - Law"";""N"";"""";""N"";""Temporary Entry Permit""];[""1155601"";547267;""Xie"";""2020"";""Doctor of Philosophy - Engineering"";""N"";"""";""N"";""Temporary Entry Permit""];[""1143704"";522979;""Gholami"";""2020"";""Doctor of Philosophy - Science"";""N"";"""";""N"";""Temporary Entry Permit""];[""1142938"";521593;""MUTANGIRA"";""2020"";""Doctor of Philosophy - Education"";""N"";"""";""N"";""Temporary Entry Permit""];[""1142938"";521593;""MUTANGIRA"";""2020"";""Doctor of Education"";""N"";"""";""N"";""Temporary Entry Permit""]]""""""",,,,,,
2020-01-07T22:57:59.957Z,eleeder,Excel,selectWorksheet,,,2020-G1-research-app.xlsx,08-Jan,,,,,,,,,,,,
2020-01-07T22:57:59.959Z,eleeder,Excel,editRange,,,2020-G1-research-app.xlsx,08-Jan,A1:I33,,,,,"[[""Student ID"";""Application ID"";""Family Name"";""Availability Year"";""Study Package Title"";""Is A Potential Duplicate"";""Potential Duplicate Student ID"";""Consolidated"";""Citizenship""];[""1132648"";573436;""TAI"";""2020"";""Master of Philosophy - MDHS (Biomedical Science)"";""N"";"""";""N"";""Temporary Entry Permit""];[""1179194"";573301;""NGUYEN NHAT DANG KHOA"";""2020"";""Doctor of Philosophy - Engineering"";""N"";"""";""N"";""Temporary Entry Permit""];[""1178795"";572773;""Lekgowe"";""2020"";""Doctor of Philosophy - Law"";""N"";"""";""N"";""Temporary Entry Permit""];[""1178315"";572579;""Shao"";""2020"";""Doctor of Philosophy - Science"";""N"";"""";""N"";""Australian""];[""1178629"";572575;""Xu"";""2020"";""Doctor of Philosophy - Engineering"";""N"";"""";""N"";""Temporary Entry Permit""];[""1177004"";572527;""bell"";""2020"";""Doctor of Philosophy - Medicine; Dentistry and Health Sciences"";""N"";"""";""N"";""Australian""];[""1178289"";572133;""Huan"";""2020"";""Doctor of Philosophy - Business and Economics"";""N"";"""";""N"";""Temporary Entry Permit""];[""1178272"";572127;""MU"";""2020"";""Doctor of Philosophy - Agricultural Sciences"";""N"";"""";""N"";""Overseas Student Residing Overseas""];[""1151564"";572119;""Blanche"";""2020"";""Doctor of Philosophy - Business and Economics"";""N"";"""";""N"";""Temporary Entry Permit""];[""1178261"";572088;""Dzomeda"";""2020"";""Doctor of Philosophy - Business and Economics"";""Y"";"""";""N"";""Temporary Entry Permit""];[""1178227"";572048;""JI"";""2020"";""Doctor of Philosophy - Business and Economics"";""Y"";"""";""N"";""Temporary Entry Permit""];[""1177683"";572037;""Jafarpour"";""2020"";""Doctor of Philosophy - Engineering"";""N"";"""";""N"";""Temporary Entry Permit""];[""1178187"";572000;""Olarewaju"";""2020"";""Doctor of Philosophy - Business and Economics"";""N"";"""";""N"";""Temporary Entry Permit""];[""799358"";571996;""Cai"";""2020"";""Doctor of Philosophy - Agricultural Sciences"";""N"";"""";""N"";""Temporary Entry Permit""];[""1178179"";571991;""Zhang"";""2020"";""Doctor of Philosophy - Business and Economics"";""N"";"""";""N"";""Temporary Entry Permit""];[""1177800"";571981;""Weeramanthrie"";""2020"";""Doctor of Philosophy - Engineering"";""N"";"""";""N"";""Temporary Entry Permit""];[""1178042"";571810;""Li"";""2020"";""Doctor of Philosophy - Science"";""N"";"""";""N"";""Temporary Entry Permit""];[""1177888"";571639;""Raslan"";""2021"";""Doctor of Philosophy - Architecture; Building and Planning"";""N"";"""";""N"";""Temporary Entry Permit""];[""1175403"";571226;""Godson Amamoo"";""2020"";""Doctor of Philosophy - Business and Economics"";""N"";"""";""N"";""Temporary Entry Permit""];[""1176292"";570489;""Aarabi"";""2020"";""Doctor of Philosophy - Medicine; Dentistry and Health Sciences"";""N"";"""";""N"";""Temporary Entry Permit""];[""1153918"";570419;""Li"";""2020"";""Doctor of Philosophy - Engineering"";""N"";"""";""N"";""Temporary Entry Permit""];[""1176044"";569376;""Chandravarnan"";""2020"";""Doctor of Philosophy - Agricultural Sciences"";""Y"";"""";""N"";""Temporary Entry Permit""];[""1174929"";567762;""Miandari Hossein"";""2020"";""Doctor of Philosophy - Business and Economics"";""N"";"""";""N"";""Temporary Entry Permit""];[""1173732"";565452;""Chen"";""2020"";""Doctor of Philosophy - Business and Economics"";""N"";"""";""N"";""Temporary Entry Permit""];[""1169887"";561846;""Steinberg"";""2021"";""Doctor of Philosophy - Medicine; Dentistry and Health Sciences"";""Y"";"""";""N"";""Australian""];[""955343"";560605;""Ma"";""2020"";""Doctor of Philosophy - Business and Economics"";""N"";"""";""N"";""Temporary Entry Permit""];[""1162160"";555393;""Elmzzahi"";""2020"";""Doctor of Philosophy - Medicine; Dentistry and Health Sciences"";""Y"";"""";""N"";""Temporary Entry Permit""];[""1160771"";549015;""Hidayat"";""2020"";""Doctor of Philosophy - Law"";""N"";"""";""N"";""Temporary Entry Permit""];[""1155601"";547267;""Xie"";""2020"";""Doctor of Philosophy - Engineering"";""N"";"""";""N"";""Temporary Entry Permit""];[""1143704"";522979;""Gholami"";""2020"";""Doctor of Philosophy - Science"";""N"";"""";""N"";""Temporary Entry Permit""];[""1142938"";521593;""MUTANGIRA"";""2020"";""Doctor of Philosophy - Education"";""N"";"""";""N"";""Temporary Entry Permit""];[""1142938"";521593;""MUTANGIRA"";""2020"";""Doctor of Education"";""N"";"""";""N"";""Temporary Entry Permit""]]",,,,,,
2020-01-07T22:58:26.451Z,eleeder,Excel,selectWorksheet,,,2020-G1-research-app.xlsx,03-Jan,,,,,,,,,,,,
2020-01-07T22:58:37.879Z,eleeder,Excel,copyRange,,2 faculty app\tStaff \tStatus,2020-G1-research-app.xlsx,03-Jan,I1:K1,,,,,"[[""2 faculty app"";""Staff "";""Status""]]",,,,,,
2020-01-07T22:58:40.581Z,eleeder,Excel,selectWorksheet,,,2020-G1-research-app.xlsx,08-Jan,,,,,,,,,,,,
2020-01-07T22:58:41.592Z,eleeder,Excel,editRange,,,2020-G1-research-app.xlsx,08-Jan,J1:L1,,,,,"[[""2 faculty app"";""Staff "";""Status""]]",,,,,,
2020-01-07T22:59:36.303Z,eleeder,Excel,copyRange,,1132648\r\n1179194\r\n1178795\r\n1178315\r\n1178629\r\n1177004\r\n1178289\r\n1178272\r\n1151564\r\n1177683\r\n1178187\r\n799358\r\n1178179\r\n1177800\r\n1178042\r\n1177888\r\n1175403\r\n1176292\r\n1153918\r\n1174929\r\n1173732\r\n955343\r\n1160771\r\n1155601\r\n1143704\r\n1142938\r\n1142938,2020-G1-research-app.xlsx,08-Jan,A2:A28,,,,,"[[""1132648""];[""1179194""];[""1178795""];[""1178315""];[""1178629""];[""1177004""];[""1178289""];[""1178272""];[""1151564""];[""1177683""];[""1178187""];[""799358""];[""1178179""];[""1177800""];[""1178042""];[""1177888""];[""1175403""];[""1176292""];[""1153918""];[""1174929""];[""1173732""];[""955343""];[""1160771""];[""1155601""];[""1143704""];[""1142938""];[""1142938""]]",,,,,,
2020-01-07T22:59:40.598Z,eleeder,Chrome,navigate_to,https://staff.unimelb.edu.au/students-teaching/studentone/support/convert-a-list,,,,,,,,,,,,,,,
2020-01-07T22:59:40.843Z,eleeder,Chrome,clickTextField,https://staff.unimelb.edu.au/students-teaching/studentone/support/convert-a-list,,,,,,,INPUT,raw,,,,,,,
2020-01-07T22:59:41.021Z,eleeder,Chrome,paste,https://staff.unimelb.edu.au/students-teaching/studentone/support/convert-a-list,1132648\r\n1179194\r\n1178795\r\n1178315\r\n1178629\r\n1177004\r\n1178289\r\n1178272\r\n1151564\r\n1177683\r\n1178187\r\n799358\r\n1178179\r\n1177800\r\n1178042\r\n1177888\r\n1175403\r\n1176292\r\n1153918\r\n1174929\r\n1173732\r\n955343\r\n1160771\r\n1155601\r\n1143704\r\n1142938\r\n1142938,,,,,,INPUT,raw,,,,,,,
2020-01-07T22:59:41.025Z,eleeder,Chrome,editField,https://staff.unimelb.edu.au/students-teaching/studentone/support/convert-a-list,,,,,,,INPUT,raw,1132648\r\n1179194\r\n1178795\r\n1178315\r\n1178629\r\n1177004\r\n1178289\r\n1178272\r\n1151564\r\n1177683\r\n1178187\r\n799358\r\n1178179\r\n1177800\r\n1178042\r\n1177888\r\n1175403\r\n1176292\r\n1153918\r\n1174929\r\n1173732\r\n955343\r\n1160771\r\n1155601\r\n1143704\r\n1142938\r\n1142938,,,,,,
2020-01-07T22:59:42.840Z,eleeder,Chrome,clickButton,https://staff.unimelb.edu.au/students-teaching/studentone/support/convert-a-list,,,,,,,BUTTON,,,Convert,,,,,
2020-01-07T22:59:42.846Z,eleeder,Chrome,editField,https://staff.unimelb.edu.au/students-teaching/studentone/support/convert-a-list,,,,,,,INPUT,converted,"1,132,648,117,919,410,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",,,,,,
2020-01-07T22:59:44.340Z,eleeder,Chrome,clickTextField,https://staff.unimelb.edu.au/students-teaching/studentone/support/convert-a-list,,,,,,,INPUT,converted,"1,132,648,117,919,410,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",,,,,,
2020-01-07T22:59:45.563Z,eleeder,Chrome,copy,,"1,132,648,117,919,410,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",,,,,,INPUT,converted,"1,132,648,117,919,410,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",,,,,,
2020-01-07T22:59:50.696Z,eleeder,Chrome,selectTab,https://wiki.unimelb.edu.au/display/SandB/Research+scholarship+applications,,,,34,,,,,,,,,,Research scholarship applications - Scholarships & Bursaries - UoM Wiki,
2020-01-07T23:01:36.660Z,eleeder,Excel,editCell,,,2020-G1-research-app.xlsx,08-Jan,K2,,,,,Erin,,,,,,
2020-01-07T23:01:38.682Z,eleeder,Excel,editRange,,,2020-G1-research-app.xlsx,08-Jan,K3:K28,,,,,"[[""Erin""];[""Erin""];[""Erin""];[""Erin""];[""Erin""];[""Erin""];[""Erin""];[""Erin""];[""Erin""];[""Erin""];[""Erin""];[""Erin""];[""Erin""];[""Erin""];[""Erin""];[""Erin""];[""Erin""];[""Erin""];[""Erin""];[""Erin""];[""Erin""];[""Erin""];[""Erin""];[""Erin""];[""Erin""];[""Erin""]]",,,,,,
2020-01-07T23:01:50.658Z,eleeder,Excel,copyCell,,1178315,2020-G1-research-app.xlsx,08-Jan,A2,,,,,1178315,,,,,,
2020-01-07T23:01:58.187Z,eleeder,Chrome,clickTextField,https://prod.ss.unimelb.edu.au/T1s1prod/CiAnywhere/Web/PROD/StudentStudies/ApplicationLineMyEnquiry?f=%24SST.APP_LINES.LST&h=E3059aGn8k&t=EC17511&suite=SM&pagekey=20200108095047,,,,,,,TEXTAREA,,,,,,,,
2020-01-07T23:01:59.099Z,eleeder,Chrome,clickButton,https://prod.ss.unimelb.edu.au/T1s1prod/CiAnywhere/Web/PROD/StudentStudies/ApplicationLineMyEnquiry?f=%24SST.APP_LINES.LST&h=E3059aGn8k&t=EC17511&suite=SM&pagekey=20200108095047,,,,,,,BUTTON,,,,,,,,
2020-01-07T23:02:01.075Z,eleeder,Chrome,mouseClick,https://prod.ss.unimelb.edu.au/T1s1prod/CiAnywhere/Web/PROD/StudentStudies/ApplicationLineMyEnquiry?f=%24SST.APP_LINES.LST&h=E3059aGn8k&t=EC17511&suite=SM&pagekey=20200108095047,,,,,,,DIV,,,Saved views,,,,,
2020-01-07T23:02:03.155Z,eleeder,Chrome,clickTextField,https://prod.ss.unimelb.edu.au/T1s1prod/CiAnywhere/Web/PROD/StudentStudies/ApplicationLineMyEnquiry?f=%24SST.APP_LINES.LST&h=E3059aGn8k&t=EC17511&suite=SM&pagekey=20200108095047,,,,,,,TEXTAREA,,,,,,,,
2020-01-07T23:02:10.003Z,eleeder,Chrome,mouseClick,https://prod.ss.unimelb.edu.au/T1s1prod/CiAnywhere/Web/PROD/StudentStudies/ApplicationLineMyEnquiry?f=%24SST.APP_LINES.LST&h=E3059aGn8k&t=EC17511&suite=SM&pagekey=20200108095047,,,,,,,,,,Application ID\n572579\nNO OUTCOME SET,,,,,
2020-01-07T23:02:20.149Z,eleeder,Chrome,clickButton,https://prod.ss.unimelb.edu.au/T1s1prod/CiAnywhere/Web/PROD/StudentStudies/ApplicationDataEntry?f=%24SST.APPLICATION.MNT&h=NKBsvFpSLj&t=EC177BD&suite=SM&pagekey=20200108100211,,,,,,,BUTTON,,,71 records,,,,,
2020-01-07T23:02:21.396Z,eleeder,Chrome,clickButton,https://prod.ss.unimelb.edu.au/T1s1prod/CiAnywhere/Web/PROD/StudentStudies/ApplicationDataEntry?f=%24SST.APPLICATION.MNT&h=NKBsvFpSLj&t=EC177BD&suite=SM&pagekey=20200108100211,,,,,,,BUTTON,,,Clear all,,,,,
2020-01-07T23:02:22.892Z,eleeder,Chrome,clickButton,https://prod.ss.unimelb.edu.au/T1s1prod/CiAnywhere/Web/PROD/StudentStudies/ApplicationDataEntry?f=%24SST.APPLICATION.MNT&h=NKBsvFpSLj&t=EC177BD&suite=SM&pagekey=20200108100211,,,,,,,BUTTON,,,Filters,,,,,
2020-01-07T23:02:33.372Z,eleeder,Chrome,mouseClick,https://prod.ss.unimelb.edu.au/T1s1prod/CiAnywhere/Web/PROD/StudentStudies/ApplicationDataEntry?f=%24SST.APPLICATION.MNT&h=NKBsvFpSLj&t=EC177BD&suite=SM&pagekey=20200108100211,,,,,,,,,,Graduate Research Scholarships,,,,,
2020-01-07T23:02:41.401Z,eleeder,Chrome,mouseClick,https://prod.ss.unimelb.edu.au/T1s1prod/CiAnywhere/Web/PROD/StudentStudies/ApplicationDataEntry?f=%24SST.APPLICATION.MNT&h=NKBsvFpSLj&t=EC177BD&suite=SM&pagekey=20200108100211,,,,,,,DIV,,,HOME\nApplication Data Entry\nAdd,,,,,
2020-01-07T23:02:41.452Z,eleeder,Chrome,navigate_to,https://prod.ss.unimelb.edu.au/T1s1prod/CiAnywhere/Web/PROD/StudentStudies/ApplicationLineMyEnquiry?f=%24SST.APP_LINES.LST&h=E3059aGn8k&t=EC17511&suite=SM&pagekey=20200108095047,,,,,,,,,,,,,,,
2020-01-07T23:02:44.739Z,eleeder,Chrome,mouseClick,https://prod.ss.unimelb.edu.au/T1s1prod/CiAnywhere/Web/PROD/StudentStudies/ApplicationLineMyEnquiry?f=%24SST.APP_LINES.LST&h=E3059aGn8k&t=EC17511&suite=SM&pagekey=20200108095047,,,,,,,,,,Application ID\n572579\nNO OUTCOME SET,,,,,
2020-01-07T23:02:46.147Z,eleeder,Chrome,mouseClick,https://prod.ss.unimelb.edu.au/T1s1prod/CiAnywhere/Web/PROD/StudentStudies/ApplicationLineMyEnquiry?f=%24SST.APP_LINES.LST&h=E3059aGn8k&t=EC17511&suite=SM&pagekey=20200108095047,,,,,,,,,,Assess,,,,,
2020-01-07T23:03:05.413Z,eleeder,Chrome,mouseClick,https://prod.ss.unimelb.edu.au/T1s1prod/CiAnywhere/Web/PROD/StudentStudies/ApplicationAssessmentMyMaintenance?f=%24SST.ASSESSMENT.MNT&h=CAKtDGyEYL&t=EC177E2&suite=SM&pagekey=20200108100246,,,,,,,,,,NO OUTCOME SET\nGR-SCH-DOM - Graduate Research Scholarships\n2020\nStudent Administration\n0\n0\n0\n0\nAssess,,,,,
