"timeStamp","userID","targetApp","eventType","url","content","target.workbookName","target.sheetName","target.id","target.class","target.tagName","target.type","target.name","target.value","target.innerText","target.checked","target.href","target.option","target.title","target.innerHTML"
"2019-10-29T23:47:53.521Z","chaum","Chrome","navigate_to","https://unimelb.service-now.com/st?id=sc_cat_item&sys_id=d53fb03d4fd0c3c07861a90f0310c700&category_id=0dca61a14fbf7ecc592d52411310c78a","","","","","","","","","","","","","","",""
"2019-10-29T23:47:58.233Z","chaum","Chrome","clickTextField","https://unimelb.service-now.com/st?id=sc_cat_item&sys_id=d53fb03d4fd0c3c07861a90f0310c700&category_id=0dca61a14fbf7ecc592d52411310c78a","","","","","","INPUT","radio","520","Investigate Potential Duplicate","","TRUE","","","",""
"2019-10-29T23:47:58.238Z","chaum","Chrome","editField","https://unimelb.service-now.com/st?id=sc_cat_item&sys_id=d53fb03d4fd0c3c07861a90f0310c700&category_id=0dca61a14fbf7ecc592d52411310c78a","","","","","","INPUT","radio","520","Investigate Potential Duplicate","","TRUE","","","",""
"2019-10-29T23:48:00.270Z","chaum","Chrome","clickTextField","https://unimelb.service-now.com/st?id=sc_cat_item&sys_id=d53fb03d4fd0c3c07861a90f0310c700&category_id=0dca61a14fbf7ecc592d52411310c78a","","","","sp_formfield_student_id","","INPUT","text","student_id","","","","","","",""
"2019-10-29T23:48:00.481Z","chaum","Chrome","paste","https://unimelb.service-now.com/st?id=sc_cat_item&sys_id=d53fb03d4fd0c3c07861a90f0310c700&category_id=0dca61a14fbf7ecc592d52411310c78a","1153139","","","sp_formfield_student_id","","INPUT","text","student_id","","","","","","",""
"2019-10-29T23:48:00.808Z","chaum","Chrome","editField","https://unimelb.service-now.com/st?id=sc_cat_item&sys_id=d53fb03d4fd0c3c07861a90f0310c700&category_id=0dca61a14fbf7ecc592d52411310c78a","","","","sp_formfield_student_id","","INPUT","text","student_id","1153139","","","","","",""
"2019-10-29T23:48:06.232Z","chaum","Chrome","clickTextField","https://unimelb.service-now.com/st?id=sc_cat_item&sys_id=d53fb03d4fd0c3c07861a90f0310c700&category_id=0dca61a14fbf7ecc592d52411310c78a","","","","","","INPUT","radio","550","International","","TRUE","","","",""
"2019-10-29T23:48:06.235Z","chaum","Chrome","editField","https://unimelb.service-now.com/st?id=sc_cat_item&sys_id=d53fb03d4fd0c3c07861a90f0310c700&category_id=0dca61a14fbf7ecc592d52411310c78a","","","","","","INPUT","radio","550","International","","TRUE","","","",""
"2019-10-29T23:48:07.222Z","chaum","Chrome","clickButton","https://unimelb.service-now.com/st?id=sc_cat_item&sys_id=d53fb03d4fd0c3c07861a90f0310c700&category_id=0dca61a14fbf7ecc592d52411310c78a","","","","","","BUTTON","submit","submit","","SUBMIT","","","","","Submit"
"2019-10-29T23:48:09.164Z","chaum","Excel","copyCell","","1156171","2019-G1-research-app-v1.xlsx","30-Oct","A68","","","","","1156171","","","","","",""
"2019-10-29T23:48:14.688Z","chaum","Chrome","navigate_to","https://unimelb.service-now.com/st?id=sc_cat_item&sys_id=d53fb03d4fd0c3c07861a90f0310c700&category_id=0dca61a14fbf7ecc592d52411310c78a","","","","","","","","","","","","","","",""
"2019-10-29T23:48:21.017Z","chaum","Chrome","clickTextField","https://unimelb.service-now.com/st?id=sc_cat_item&sys_id=d53fb03d4fd0c3c07861a90f0310c700&category_id=0dca61a14fbf7ecc592d52411310c78a","","","","","","INPUT","radio","520","Investigate Potential Duplicate","","TRUE","","","",""
"2019-10-29T23:48:21.022Z","chaum","Chrome","editField","https://unimelb.service-now.com/st?id=sc_cat_item&sys_id=d53fb03d4fd0c3c07861a90f0310c700&category_id=0dca61a14fbf7ecc592d52411310c78a","","","","","","INPUT","radio","520","Investigate Potential Duplicate","","TRUE","","","",""
"2019-10-29T23:48:22.730Z","chaum","Chrome","clickTextField","https://unimelb.service-now.com/st?id=sc_cat_item&sys_id=d53fb03d4fd0c3c07861a90f0310c700&category_id=0dca61a14fbf7ecc592d52411310c78a","","","","sp_formfield_student_id","","INPUT","text","student_id","","","","","","",""
"2019-10-29T23:48:22.946Z","chaum","Chrome","paste","https://unimelb.service-now.com/st?id=sc_cat_item&sys_id=d53fb03d4fd0c3c07861a90f0310c700&category_id=0dca61a14fbf7ecc592d52411310c78a","1156171","","","sp_formfield_student_id","","INPUT","text","student_id","","","","","","",""
"2019-10-29T23:48:23.407Z","chaum","Chrome","editField","https://unimelb.service-now.com/st?id=sc_cat_item&sys_id=d53fb03d4fd0c3c07861a90f0310c700&category_id=0dca61a14fbf7ecc592d52411310c78a","","","","sp_formfield_student_id","","INPUT","text","student_id","1156171","","","","","",""
"2019-10-29T23:48:24.378Z","chaum","Chrome","clickTextField","https://unimelb.service-now.com/st?id=sc_cat_item&sys_id=d53fb03d4fd0c3c07861a90f0310c700&category_id=0dca61a14fbf7ecc592d52411310c78a","","","","","","INPUT","radio","550","International","","TRUE","","","",""
"2019-10-29T23:48:24.380Z","chaum","Chrome","editField","https://unimelb.service-now.com/st?id=sc_cat_item&sys_id=d53fb03d4fd0c3c07861a90f0310c700&category_id=0dca61a14fbf7ecc592d52411310c78a","","","","","","INPUT","radio","550","International","","TRUE","","","",""
"2019-10-29T23:48:25.257Z","chaum","Chrome","clickButton","https://unimelb.service-now.com/st?id=sc_cat_item&sys_id=d53fb03d4fd0c3c07861a90f0310c700&category_id=0dca61a14fbf7ecc592d52411310c78a","","","","","","BUTTON","submit","submit","","SUBMIT","","","","","Submit"
"2019-10-29T23:48:28.489Z","chaum","Excel","copyCell","","1153569","2019-G1-research-app-v1.xlsx","30-Oct","A71","","","","","1153569","","","","","",""
"2019-10-29T23:48:29.957Z","chaum","Chrome","createNewTab","chrome://newtab/","","","","71","","","","","","","","","","New Tab",""
"2019-10-29T23:48:30.136Z","chaum","Chrome","selectTab","https://unimelb.service-now.com/st?id=ticket_thanks&number=ASR0058921&table=x_univ6_academic_services_request&sys_id=22f24ba1db348410f9748a264a961904","","","","64","","","","","","","","","","Your ticket has been successfully submitted! - Student and Teaching Services",""
"2019-10-29T23:48:30.394Z","chaum","Chrome","navigate_to","chrome-search://local-ntp/local-ntp.html","","","","","","","","","","","","","","",""
"2019-10-29T23:48:33.519Z","chaum","Chrome","selectTab","https://unimelb.service-now.com/nav_to.do?uri=%2Fx_univ6_academic_services_request_list.do%3Fsysparm_clear_stack%3Dtrue%26sysparm_userpref_module%3Dab5acc8f4fe536487861a90f0310c7cb%26sysparm_query%3DstateIN1,16,18%5Eassigned_toDYNAMIC90d1921e5f510100a9ad2572f2b477fe%5EEQ","","","","2","","","","","","","","","","Academic Services Requests | ServiceNow",""
"2019-10-29T23:48:34.046Z","chaum","Chrome","selectTab","https://unimelb.service-now.com/st?id=ticket_thanks&number=ASR0058921&table=x_univ6_academic_services_request&sys_id=22f24ba1db348410f9748a264a961904","","","","64","","","","","","","","","","Your ticket has been successfully submitted! - Student and Teaching Services",""
"2019-10-29T23:48:35.475Z","chaum","Chrome","navigate_to","https://unimelb.service-now.com/st?id=sc_cat_item&sys_id=d53fb03d4fd0c3c07861a90f0310c700&category_id=0dca61a14fbf7ecc592d52411310c78a","","","","","","","","","","","","","","",""
"2019-10-29T23:48:43.259Z","chaum","Chrome","clickTextField","https://unimelb.service-now.com/st?id=sc_cat_item&sys_id=d53fb03d4fd0c3c07861a90f0310c700&category_id=0dca61a14fbf7ecc592d52411310c78a","","","","","","INPUT","radio","520","Investigate Potential Duplicate","","TRUE","","","",""
"2019-10-29T23:48:43.265Z","chaum","Chrome","editField","https://unimelb.service-now.com/st?id=sc_cat_item&sys_id=d53fb03d4fd0c3c07861a90f0310c700&category_id=0dca61a14fbf7ecc592d52411310c78a","","","","","","INPUT","radio","520","Investigate Potential Duplicate","","TRUE","","","",""
"2019-10-29T23:48:45.348Z","chaum","Chrome","clickTextField","https://unimelb.service-now.com/st?id=sc_cat_item&sys_id=d53fb03d4fd0c3c07861a90f0310c700&category_id=0dca61a14fbf7ecc592d52411310c78a","","","","sp_formfield_student_id","","INPUT","text","student_id","","","","","","",""
"2019-10-29T23:48:45.611Z","chaum","Chrome","paste","https://unimelb.service-now.com/st?id=sc_cat_item&sys_id=d53fb03d4fd0c3c07861a90f0310c700&category_id=0dca61a14fbf7ecc592d52411310c78a","1153569","","","sp_formfield_student_id","","INPUT","text","student_id","","","","","","",""
"2019-10-29T23:48:45.955Z","chaum","Chrome","editField","https://unimelb.service-now.com/st?id=sc_cat_item&sys_id=d53fb03d4fd0c3c07861a90f0310c700&category_id=0dca61a14fbf7ecc592d52411310c78a","","","","sp_formfield_student_id","","INPUT","text","student_id","1153569","","","","","",""
"2019-10-29T23:48:49.261Z","chaum","Chrome","clickButton","https://unimelb.service-now.com/st?id=sc_cat_item&sys_id=d53fb03d4fd0c3c07861a90f0310c700&category_id=0dca61a14fbf7ecc592d52411310c78a","","","","","","BUTTON","submit","submit","","SUBMIT","","","","","Submit"
"2019-10-29T23:48:59.827Z","chaum","Excel","editCell","","","2019-G1-research-app-v1.xlsx","30-Oct","K15","","","","","PDS sent to admissions","","","","","",""
"2019-10-29T23:49:00.850Z","chaum","Excel","editRange","","","2019-G1-research-app-v1.xlsx","30-Oct","K15:K18","","","","","[[];[];[];[]]","","","","","",""
"2019-10-29T23:49:02.252Z","chaum","Excel","editCell","","","2019-G1-research-app-v1.xlsx","30-Oct","K15","","","","","PDS sent to admissions","","","","","",""
"2019-10-29T23:49:06.238Z","chaum","Excel","getCell","","","2019-G1-research-app-v1.xlsx","30-Oct","K15","","","","","PDS sent to admissions","","","","","",""
"2019-10-29T23:49:07.228Z","chaum","Excel","editRange","","","2019-G1-research-app-v1.xlsx","30-Oct","K15:K71","","","","","[[PDS sent to admissions];[];[];[];[prev application];[PDS sent to admissions];[prev application];[];[];[];[];[];[];[];[PDS sent to admissions];[];[];[];[];[];[];[];[];[];[];[];[PDS sent to admissions];[];[];[];[PDS sent to admissions];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[PDS sent to admissions];[];[];[PDS sent to admissions]]","","","","","",""
"2019-10-29T23:49:20.726Z","chaum","Excel","selectWorksheet","","","2019-G1-research-app-v1.xlsx","29-Oct","","","","","","","","","","","",""
"2019-10-29T23:49:25.788Z","chaum","Excel","getCell","","1130337","2019-G1-research-app-v1.xlsx","29-Oct","A86","","","","","1130337","","","","","",""
"2019-10-29T23:49:26.802Z","chaum","Chrome","selectTab","https://prod.ss.unimelb.edu.au/T1s1prod/CiAnywhere/Web/Prod/StudentStudies/ApplicationLineMyEnquiry?f=%24SST.APP_LINES.LST&h=0bXxDDYGRU&t=E652B4A&suite=SM&pagekey=20191030094726","","","","55","","","","","","","","","","Application Contents",""
"2019-10-29T23:49:27.543Z","chaum","Chrome","clickTextField","https://prod.ss.unimelb.edu.au/T1s1prod/CiAnywhere/Web/Prod/StudentStudies/ApplicationLineMyEnquiry?f=%24SST.APP_LINES.LST&h=0bXxDDYGRU&t=E652B4A&suite=SM&pagekey=20191030094726","","","","","","","TEXTAREA","","","","","","","",""
"2019-10-29T23:49:27.693Z","chaum","Chrome","clickTextField","https://prod.ss.unimelb.edu.au/T1s1prod/CiAnywhere/Web/Prod/StudentStudies/ApplicationLineMyEnquiry?f=%24SST.APP_LINES.LST&h=0bXxDDYGRU&t=E652B4A&suite=SM&pagekey=20191030094726","","","","","","","TEXTAREA","","","","","","","",""
"2019-10-29T23:49:29.504Z","chaum","Chrome","mouseClick","https://prod.ss.unimelb.edu.au/T1s1prod/CiAnywhere/Web/Prod/StudentStudies/ApplicationLineMyEnquiry?f=%24SST.APP_LINES.LST&h=0bXxDDYGRU&t=E652B4A&suite=SM&pagekey=20191030094726","","","","","","","","","","","","","","",""
"2019-10-29T23:50:01.585Z","chaum","Chrome","selectTab","https://unimelb.service-now.com/st?id=ticket_thanks&number=ASR0058922&table=x_univ6_academic_services_request&sys_id=bf038725db348410f9748a264a9619d1","","","","64","","","","","","","","","","Your ticket has been successfully submitted! - Student and Teaching Services",""
"2019-10-29T23:50:03.447Z","chaum","Chrome","selectTab","https://unimelb.service-now.com/nav_to.do?uri=%2Fx_univ6_academic_services_request_list.do%3Fsysparm_clear_stack%3Dtrue%26sysparm_userpref_module%3Dab5acc8f4fe536487861a90f0310c7cb%26sysparm_query%3DstateIN1,16,18%5Eassigned_toDYNAMIC90d1921e5f510100a9ad2572f2b477fe%5EEQ","","","","2","","","","","","","","","","Academic Services Requests | ServiceNow",""
"2019-10-29T23:50:04.670Z","chaum","Chrome","clickLink","https://unimelb.service-now.com/nav_to.do?uri=%2Fx_univ6_academic_services_request_list.do%3Fsysparm_clear_stack%3Dtrue%26sysparm_userpref_module%3Dab5acc8f4fe536487861a90f0310c7cb%26sysparm_query%3DstateIN1,16,18%5Eassigned_toDYNAMIC90d1921e5f510100a9ad2572f2b477fe%5EEQ","","","","","","A","","","","Academic Services - All","","x_univ6_academic_services_request_list.do?sysparm_query=ORDERBYDESCnumber&sysparm_userpref_module=235acc8f4fe536487861a90f0310c7cb&sysparm_clear_stack=true","","","<div class=\sn-widget-list-content sn-widget-list-content_static\><div class=\sn-widget-list-icon nav-icon icon icon-list color-cyan\ ng-class=\(favorite.icon ? 'icon-' + favorite.icon : 'icon-article-document') + ' color-' + (favorite.color || 'default')\ title=\\ aria-hidden=\true\ data-original-title=\Academic Services - All\></div></div><div class=\sn-widget-list-content\><span ng-class=\'nav-favorite-' + favorite.type\ class=\sn-widget-list-title nav-favorite-title ng-binding nav-favorite-LIST\>Academic Services - All</span></div>"
"2019-10-29T23:50:14.732Z","chaum","Chrome","manual_subframe","https://unimelb.service-now.com/x_univ6_academic_services_request_list.do?sysparm_query=ORDERBYDESCnumber&sysparm_userpref_module=235acc8f4fe536487861a90f0310c7cb&sysparm_clear_stack=true","","","","","","","","","","","","","","",""
"2019-10-29T23:50:24.542Z","chaum","Chrome","manual_subframe","https://unimelb.service-now.com/x_univ6_academic_services_request_list.do?sysparm_first_row=1&sysparm_query=GOTO123TEXTQUERY321%3d1130337&sysparm_query_encoded=GOTO123TEXTQUERY321%3d1130337&sysparm_view=","","","","","","","","","","","","","","",""
"2019-10-29T23:50:26.617Z","chaum","Chrome","clickLink","https://unimelb.service-now.com/nav_to.do?uri=%2Fx_univ6_academic_services_request_list.do%3Fsysparm_first_row%3D1%26sysparm_query%3DGOTO123TEXTQUERY321%253d1130337%26sysparm_query_encoded%3DGOTO123TEXTQUERY321%253d1130337%26sysparm_view%3D","","","","","","A","","","","AS - Assigned to me","","x_univ6_academic_services_request_list.do?sysparm_clear_stack=true&sysparm_userpref_module=ab5acc8f4fe536487861a90f0310c7cb&sysparm_query=stateIN1,16,18^assigned_toDYNAMIC90d1921e5f510100a9ad2572f2b477fe^EQ","","","<div class=\sn-widget-list-content sn-widget-list-content_static\><div class=\sn-widget-list-icon nav-icon icon icon-list color-blue\ ng-class=\(favorite.icon ? 'icon-' + favorite.icon : 'icon-article-document') + ' color-' + (favorite.color || 'default')\ title=\\ aria-hidden=\true\ data-original-title=\AS - Assigned to me\></div></div><div class=\sn-widget-list-content\><span ng-class=\'nav-favorite-' + favorite.type\ class=\sn-widget-list-title nav-favorite-title ng-binding nav-favorite-LIST\>AS - Assigned to me</span></div>"
"2019-10-29T23:50:26.998Z","chaum","Chrome","selectTab","https://prod.ss.unimelb.edu.au/T1s1prod/CiAnywhere/Web/Prod/StudentStudies/ApplicationLineMyEnquiry?f=%24SST.APP_LINES.LST&h=0bXxDDYGRU&t=E652B4A&suite=SM&pagekey=20191030094726","","","","55","","","","","","","","","","Application Contents",""
"2019-10-29T23:50:27.104Z","chaum","Chrome","manual_subframe","https://unimelb.service-now.com/x_univ6_academic_services_request_list.do?sysparm_clear_stack=true&sysparm_userpref_module=ab5acc8f4fe536487861a90f0310c7cb&sysparm_query=stateIN1,16,18^assigned_toDYNAMIC90d1921e5f510100a9ad2572f2b477fe^EQ","","","","","","","","","","","","","","",""
"2019-10-29T23:50:27.338Z","chaum","Chrome","selectTab","https://unimelb.service-now.com/st?id=ticket_thanks&number=ASR0058922&table=x_univ6_academic_services_request&sys_id=bf038725db348410f9748a264a9619d1","","","","64","","","","","","","","","","Your ticket has been successfully submitted! - Student and Teaching Services",""
"2019-10-29T23:50:28.703Z","chaum","Chrome","navigate_to","https://unimelb.service-now.com/st?id=sc_cat_item&sys_id=d53fb03d4fd0c3c07861a90f0310c700&category_id=0dca61a14fbf7ecc592d52411310c78a","","","","","","","","","","","","","","",""
"2019-10-29T23:50:36.721Z","chaum","Chrome","clickTextField","https://unimelb.service-now.com/st?id=sc_cat_item&sys_id=d53fb03d4fd0c3c07861a90f0310c700&category_id=0dca61a14fbf7ecc592d52411310c78a","","","","","","INPUT","radio","520","Investigate Potential Duplicate","","TRUE","","","",""
"2019-10-29T23:50:36.726Z","chaum","Chrome","editField","https://unimelb.service-now.com/st?id=sc_cat_item&sys_id=d53fb03d4fd0c3c07861a90f0310c700&category_id=0dca61a14fbf7ecc592d52411310c78a","","","","","","INPUT","radio","520","Investigate Potential Duplicate","","TRUE","","","",""
"2019-10-29T23:50:39.569Z","chaum","Chrome","clickTextField","https://unimelb.service-now.com/st?id=sc_cat_item&sys_id=d53fb03d4fd0c3c07861a90f0310c700&category_id=0dca61a14fbf7ecc592d52411310c78a","","","","sp_formfield_student_id","","INPUT","text","student_id","","","","","","",""
"2019-10-29T23:50:39.709Z","chaum","Chrome","paste","https://unimelb.service-now.com/st?id=sc_cat_item&sys_id=d53fb03d4fd0c3c07861a90f0310c700&category_id=0dca61a14fbf7ecc592d52411310c78a","1130337","","","sp_formfield_student_id","","INPUT","text","student_id","","","","","","",""
"2019-10-29T23:50:39.877Z","chaum","Chrome","editField","https://unimelb.service-now.com/st?id=sc_cat_item&sys_id=d53fb03d4fd0c3c07861a90f0310c700&category_id=0dca61a14fbf7ecc592d52411310c78a","","","","sp_formfield_student_id","","INPUT","text","student_id","1130337","","","","","",""
"2019-10-29T23:50:43.664Z","chaum","Chrome","clickButton","https://unimelb.service-now.com/st?id=sc_cat_item&sys_id=d53fb03d4fd0c3c07861a90f0310c700&category_id=0dca61a14fbf7ecc592d52411310c78a","","","","","","BUTTON","submit","submit","","SUBMIT","","","","","Submit"
"2019-10-29T23:50:45.630Z","chaum","Excel","copyCell","","1139273","2019-G1-research-app-v1.xlsx","29-Oct","A90","","","","","1139273","","","","","",""
"2019-10-29T23:50:50.123Z","chaum","Chrome","selectTab","https://prod.ss.unimelb.edu.au/T1s1prod/CiAnywhere/Web/Prod/StudentStudies/ApplicationLineMyEnquiry?f=%24SST.APP_LINES.LST&h=0bXxDDYGRU&t=E652B4A&suite=SM&pagekey=20191030094726","","","","55","","","","","","","","","","Application Contents",""
"2019-10-29T23:50:50.660Z","chaum","Chrome","clickTextField","https://prod.ss.unimelb.edu.au/T1s1prod/CiAnywhere/Web/Prod/StudentStudies/ApplicationLineMyEnquiry?f=%24SST.APP_LINES.LST&h=0bXxDDYGRU&t=E652B4A&suite=SM&pagekey=20191030094726","","","","","","","TEXTAREA","","","","","","","",""
"2019-10-29T23:50:50.780Z","chaum","Chrome","clickTextField","https://prod.ss.unimelb.edu.au/T1s1prod/CiAnywhere/Web/Prod/StudentStudies/ApplicationLineMyEnquiry?f=%24SST.APP_LINES.LST&h=0bXxDDYGRU&t=E652B4A&suite=SM&pagekey=20191030094726","","","","","","","TEXTAREA","","","","","","","",""
"2019-10-29T23:50:51.288Z","chaum","Chrome","mouseClick","https://prod.ss.unimelb.edu.au/T1s1prod/CiAnywhere/Web/Prod/StudentStudies/ApplicationLineMyEnquiry?f=%24SST.APP_LINES.LST&h=0bXxDDYGRU&t=E652B4A&suite=SM&pagekey=20191030094726","","","","","","","","","","","","","","",""
"2019-10-29T23:50:52.928Z","chaum","Chrome","clickButton","https://prod.ss.unimelb.edu.au/T1s1prod/CiAnywhere/Web/Prod/StudentStudies/ApplicationLineMyEnquiry?f=%24SST.APP_LINES.LST&h=0bXxDDYGRU&t=E652B4A&suite=SM&pagekey=20191030094726","","","","","","","BUTTON","","","Application Contents","","","","",""
